"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","group","feature"
0.000805174344002801,0.114782448091782,0.529,0.397,1,"Th2","RPAP3"
0.000808497708879959,0.222741306417661,0.602,0.531,1,"Th2","HSPA4"
0.000817297410307747,-0.146613837444037,0.194,0.301,1,"Th2","SEC31B"
0.000821709126919071,0.140629813428945,0.379,0.273,1,"Th2","ENOSF1"
0.000827696851779106,-0.126343824924479,0.184,0.3,1,"Th2","ABCA5"
0.000829291602891082,0.11627027280282,0.311,0.199,1,"Th2","P2RX5"
0.000831389809279962,0.111530381643867,0.33,0.227,1,"Th2","GPAA1"
0.000836883516825393,0.164849736085979,0.544,0.418,1,"Th2","CPSF6"
0.000841731360951814,-0.101213606540779,0.087,0.184,1,"Th2","DPYSL4"
0.000850204796245168,-0.286749729268023,0.578,0.632,1,"Th2","ANKLE2"
0.000853005203985492,0.105553670075484,0.34,0.234,1,"Th2","BLMH"
0.000854262001805736,0.120165540762301,0.383,0.27,1,"Th2","RBFA"
0.000856707013087778,0.132462906584269,0.544,0.428,1,"Th2","TRIP12"
0.00086243564109668,-0.218218257201826,0.869,0.903,1,"Th2","GPI"
0.000874330387217171,-0.152448181072224,0.563,0.662,1,"Th2","DYNC1I2"
0.000881355970022781,0.156999938649242,0.626,0.519,1,"Th2","SPAG9"
0.000881758173713075,-0.112793448453915,0.214,0.344,1,"Th2","TMBIM1"
0.000883170668282775,-0.215575060981946,0.641,0.696,1,"Th2","RCAN3"
0.000885228531598843,-0.178498297086715,0.189,0.296,1,"Th2","DDX58"
0.000892144478582578,-0.105871933456278,0.146,0.256,1,"Th2","BAG3"
0.000894701861811218,0.115987466558519,0.311,0.205,1,"Th2","GCSH"
0.000898441078675581,0.151820961661999,0.466,0.359,1,"Th2","DNM1L"
0.000901679714133177,0.195400602219339,0.65,0.567,1,"Th2","PDCD6"
0.000903210415307143,0.134270802619775,0.519,0.394,1,"Th2","TRIP11"
0.000904980781743257,0.14818976898042,0.971,0.96,1,"Th2","PSMB1"
0.000911208208235499,-0.105514772275307,0.029,0.102,1,"Th2","EPHB6"
0.00091466743870687,0.17651580696412,0.752,0.691,1,"Th2","MRPL34"
0.000917633343630024,0.173272652557066,0.728,0.634,1,"Th2","PFDN6"
0.000940762072612446,0.139365014759868,0.922,0.887,1,"Th2","FUS"
0.000943592510152438,0.189724187667037,0.864,0.809,1,"Th2","CCDC85B"
0.000944264173447267,0.181261922401635,0.903,0.868,1,"Th2","SRRM2"
0.000946394233131204,-0.161642193640594,0.34,0.462,1,"Th2","A1BG"
0.000953009727399491,-0.199487836290291,0.194,0.307,1,"Th2","UPK1A-AS1"
0.00096037636781713,0.119238233006306,0.282,0.184,1,"Th2","RMDN3"
0.000970444402013827,0.227722399277489,0.767,0.671,1,"Th2","FDFT1"
0.000976884284377171,0.119269583145384,0.257,0.165,1,"Th2","PUS1"
0.000978077334993429,0.15621969890128,0.908,0.864,1,"Th2","ATP5F1"
0.000981395205049561,-0.228038181917227,0.806,0.782,1,"Th2","DNAJB6"
0.000985399649146776,-0.142083526092025,0.194,0.302,1,"Th2","ZNF395"
0.000994053165511078,0.110975122549485,0.549,0.423,1,"Th2","BOD1L1"
0.00100049745724042,0.154699572944242,0.782,0.674,1,"Th2","MACF1"
0.00100249235532373,0.1263580515071,0.272,0.178,1,"Th2","LAX1"
0.00101574317141623,0.106605715944852,0.417,0.31,1,"Th2","ALDH9A1"
0.00101631086813077,0.189817551466159,0.786,0.728,1,"Th2","SRSF10"
0.0010171689894438,-0.153157407523908,0.864,0.893,1,"Th2","C8orf59"
0.00101963914536981,-0.243854832093784,0.67,0.738,1,"Th2","REXO2"
0.00102186058505273,-0.12571773741697,0.262,0.378,1,"Th2","SUPT3H"
0.00102791870722641,0.111482693695466,0.408,0.287,1,"Th2","ATXN2"
0.00103301218029648,-0.140775363920772,0.126,0.225,1,"Th2","ZC3H12A"
0.00103400993686902,0.11268882448974,0.306,0.207,1,"Th2","TM7SF2"
0.00103721716993324,0.138058776013873,0.505,0.397,1,"Th2","CASP8AP2"
0.00103766022101149,-0.159664392504019,0.199,0.309,1,"Th2","HAVCR2"
0.00104552998758817,-0.239168176840075,0.646,0.725,1,"Th2","HLA-F"
0.00107697738861924,0.154490062653875,0.65,0.563,1,"Th2","IMP4"
0.00108742375060944,0.129024836635994,0.568,0.455,1,"Th2","PUS7L"
0.00112171425259095,-0.104645167283368,0.092,0.188,1,"Th2","AC245100.1"
0.00112825484781759,0.297875192405454,0.893,0.906,1,"Th2","H3F3A"
0.00113731060029523,0.110956013949776,0.335,0.23,1,"Th2","WDR12"
0.00115586459429266,-0.161545465077474,0.243,0.341,1,"Th2","TNFSF12"
0.00115742501476061,-0.30583942134253,0.971,0.967,1,"Th2","CD7"
0.00116013877440399,-0.109432932293827,0.102,0.196,1,"Th2","FHOD1"
0.00116740713381028,0.198023699565974,0.704,0.598,1,"Th2","DDX46"
0.00117947562572976,0.126392773117448,0.767,0.668,1,"Th2","CHD1"
0.00118126211379584,0.21141547352702,0.811,0.743,1,"Th2","BAX"
0.00118166514974979,-0.208179720751156,0.583,0.649,1,"Th2","LINC00116"
0.00119832639225463,0.163175475585748,0.505,0.406,1,"Th2","POLDIP2"
0.00121815109198411,0.215368066912204,0.82,0.756,1,"Th2","FDPS"
0.00123356629729026,0.236408603889941,0.534,0.435,1,"Th2","CDCA7"
0.00124218739160433,-0.10324024668216,0.049,0.127,1,"Th2","CIART"
0.00124303548440327,0.105086312020792,0.32,0.215,1,"Th2","FAM21A"
0.00128181094174113,0.185718157878012,0.67,0.584,1,"Th2","CLIP1"
0.00129058909318463,0.166721012860348,0.646,0.535,1,"Th2","C12orf65"
0.00130059407545291,0.113286704827799,0.316,0.219,1,"Th2","HIBADH"
0.00130787199830349,-0.384711793085001,0.282,0.395,1,"Th2","OASL"
0.00131385509016202,-0.13105915990813,0.306,0.423,1,"Th2","TACO1"
0.00132986527758933,0.296823777763242,0.743,0.665,1,"Th2","MANF"
0.00133992746955877,0.15386862967108,0.772,0.689,1,"Th2","FAM49B"
0.00134264874402198,0.103785146224006,0.325,0.229,1,"Th2","MAVS"
0.00135623836077616,-0.49830043915989,0.917,0.914,1,"Th2","PRDX1"
0.00135803898631988,0.145135821697604,0.782,0.696,1,"Th2","PHF14"
0.00136900612208009,0.11918034921762,0.743,0.634,1,"Th2","MYCBP2"
0.00137102134612907,0.16461299848983,0.748,0.684,1,"Th2","PSMB4"
0.0013711493912788,0.140694501470764,1,0.996,1,"Th2","OAZ1"
0.00137716527650514,0.117750479675396,0.316,0.224,1,"Th2","C14orf159"
0.00138583697873745,0.185752266409512,0.544,0.465,1,"Th2","SNRNP25"
0.00138670663710799,0.13262252416688,0.733,0.678,1,"Th2","EBPL"
0.00139935593831318,0.16994653836107,0.917,0.863,1,"Th2","ECH1"
0.00140464293805541,0.201462159643758,0.893,0.829,1,"Th2","CD3G"
0.00140516956330819,0.120585567084007,0.204,0.123,1,"Th2","PATL2"
0.00140630139004896,0.158002506906878,0.544,0.452,1,"Th2","RSRC1"
0.00140720511962653,0.195394260771032,0.544,0.466,1,"Th2","ERAP2"
0.00142564510668376,-0.197025696222304,0.709,0.787,1,"Th2","LAP3"
0.00144103082037653,0.148037978407797,0.592,0.511,1,"Th2","TFAM"
0.00144361774795272,-0.255647803557344,0.748,0.817,1,"Th2","ZFP36L2"
0.00146321983965501,-0.151322643135657,0.461,0.55,1,"Th2","RHNO1"
0.00146685758586798,0.121206721041092,0.345,0.242,1,"Th2","KDM1A"
0.00147679198923663,-0.216975433161564,0.563,0.644,1,"Th2","IL16"
0.00148317707041389,0.169827151514412,0.913,0.874,1,"Th2","FKBP1A"
0.0014855311392551,-0.1335736087512,0.519,0.647,1,"Th2","SZRD1"
0.00148668495258528,0.162029756004016,0.519,0.424,1,"Th2","NDUFV3"
0.0014883179640994,0.120118885611755,0.466,0.365,1,"Th2","PRRC2B"
0.00149055368944445,0.146634992950421,0.684,0.622,1,"Th2","TXNL4A"
0.00149130144364224,-0.156169083626173,0.238,0.35,1,"Th2","MIR4435-2HG"
0.00149366267220102,-0.250593340205746,0.534,0.617,1,"Th2","TNFAIP3"
0.00149626264601762,-0.122317847000133,0.282,0.398,1,"Th2","GSS"
0.0015045540569324,0.200689499348009,0.83,0.742,1,"Th2","LPIN2"
0.00151621116264896,0.203550098041325,0.66,0.596,1,"Th2","PPIH"
0.00152577040746554,0.159910183725579,0.874,0.821,1,"Th2","PSMB6"
0.00152644074906796,0.166442770061416,0.864,0.791,1,"Th2","SCAF11"
0.00153059287777747,0.146234567390378,0.544,0.445,1,"Th2","LNPEP"
0.00153753018741024,-0.154028090701486,0.971,0.982,1,"Th2","VDAC2"
0.00154060192422176,0.131136702023454,0.476,0.375,1,"Th2","DNAJB11"
0.00154759625986674,0.151110858910029,0.772,0.698,1,"Th2","PGLS"
0.00155172050654762,0.14084889067641,0.67,0.581,1,"Th2","XPO1"
0.00157886858499191,-0.144120519208289,0.112,0.209,1,"Th2","KB-1980E6.3"
0.00158156571714005,0.135942033665757,0.772,0.691,1,"Th2","FNBP4"
0.00158169283372224,-0.174451004973771,0.432,0.539,1,"Th2","ZDHHC6"
0.00159074010624267,0.153984252743927,0.51,0.411,1,"Th2","RRP1B"
0.00159281522698782,-0.154163002422542,0.883,0.893,1,"Th2","TMEM59"
0.0015952220387062,0.159675764013787,0.864,0.797,1,"Th2","NASP"
0.00159654639243141,0.139050896444129,0.369,0.275,1,"Th2","AQR"
0.00160541123217196,0.147894046650123,0.971,0.95,1,"Th2","C14orf166"
0.0016096784438422,0.15201078758325,0.786,0.704,1,"Th2","AKR1A1"
0.0016114801809362,0.100510483391499,1,1,1,"Th2","BTF3"
0.00162792525629832,0.142857169736387,0.578,0.472,1,"Th2","PTCD3"
0.00163451206997556,-0.135555010146414,0.364,0.485,1,"Th2","CASP8"
0.00163715453779227,-0.118951836425049,0.316,0.453,1,"Th2","ZFP36"
0.00164467739060456,0.15503904988604,1,0.997,1,"Th2","MT-CO1"
0.0016521694889987,0.126364481504192,0.194,0.115,1,"Th2","TNFSF8"
0.00166666770328199,-0.16692661356278,0.903,0.928,1,"Th2","RPA3"
0.00168100020570845,0.128179262884196,0.262,0.178,1,"Th2","WSB2"
0.00168840022923896,-0.192784390501665,0.607,0.681,1,"Th2","HEBP2"
0.00168878520597678,0.100354805436007,0.282,0.188,1,"Th2","POLD1"
0.00169169041627915,0.13706080702852,0.408,0.296,1,"Th2","RNF11"
0.00169843486079517,0.166373794049671,0.597,0.519,1,"Th2","PRIM1"
0.00171170728551134,-0.153155822884907,0.534,0.662,1,"Th2","DNAJC1"
0.00171264600290017,0.125468510821286,0.65,0.525,1,"Th2","SUPT5H"
0.00171414226762468,-0.179666165698863,0.461,0.571,1,"Th2","CCDC174"
0.00174048038715156,0.173881867112176,0.728,0.655,1,"Th2","ZNF267"
0.00175471194677845,0.115925175188997,0.553,0.437,1,"Th2","SETD2"
0.00175692857956832,-0.132001684001481,0.049,0.125,1,"Th2","NR4A2"
0.00176142399120629,0.134246492102981,0.345,0.246,1,"Th2","CBLB"
0.00176160216555478,-0.194223519211954,0.257,0.361,1,"Th2","MTRNR2L8"
0.00178845926066017,-0.140285877239276,0.238,0.35,1,"Th2","HOXB2"
0.00179167372168525,0.120662267973331,0.403,0.305,1,"Th2","CCP110"
0.00179356715281826,-0.173017007461625,0.398,0.508,1,"Th2","RRAGA"
0.00181165624930667,-0.181060705979692,0.529,0.605,1,"Th2","SCOC"
0.00181397114690675,-0.166701409518152,0.631,0.744,1,"Th2","SNRPA"
0.00182194886122586,0.180966934915099,0.456,0.361,1,"Th2","SFI1"
0.00185988870746496,0.16307197331842,0.976,0.948,1,"Th2","HIGD2A"
0.00186361984625017,0.151866690679208,0.607,0.503,1,"Th2","PLEKHJ1"
0.00187657027626827,-0.171783735045195,0.35,0.455,1,"Th2","PAK1"
0.00187696253226676,0.158075302703472,0.66,0.553,1,"Th2","MESDC2"
0.00188893438959819,0.1577014673187,0.942,0.932,1,"Th2","ABRACL"
0.00190892902386258,0.154874950505959,0.811,0.807,1,"Th2","TOMM22"
0.00191369085149432,0.15333341760999,0.985,0.951,1,"Th2","ATP5D"
0.00192035198596998,-0.134502574450695,0.956,0.976,1,"Th2","RHOA"
0.00192684058670795,0.118941981230637,0.587,0.49,1,"Th2","USP34"
0.00194107287047982,-0.14863489507762,0.408,0.509,1,"Th2","AIDA"
0.00195920551190033,0.126164187778027,0.82,0.756,1,"Th2","LUC7L3"
0.00197394096223735,0.101733056970392,0.34,0.236,1,"Th2","EXOSC4"
0.00200514611528718,0.114105098651621,0.296,0.202,1,"Th2","OSBP"
0.00201270381818962,0.14066302506588,0.335,0.246,1,"Th2","QRSL1"
0.00201318117002108,0.10645442905414,0.534,0.399,1,"Th2","EPB41"
0.00201381520552311,-0.163009421617892,0.447,0.565,1,"Th2","IL2RB"
0.00201476773063269,0.137398314180084,0.893,0.836,1,"Th2","GRB2"
0.00202137779027526,-0.190280081937739,0.854,0.894,1,"Th2","MAP1LC3B"
0.00205506065076112,-0.180609780380766,0.592,0.657,1,"Th2","PJA2"
0.00206426580761727,-0.187106631394867,0.597,0.676,1,"Th2","TAPBP"
0.00206724421262567,0.161359776313588,0.971,0.931,1,"Th2","SSBP1"
0.00211651791212609,0.125795132820628,0.286,0.194,1,"Th2","RP11-347P5.1"
0.00212393147698561,-0.18361278946277,1,1,1,"Th2","TMSB10"
0.00212570974545184,-0.201475785091684,0.68,0.767,1,"Th2","EIF2AK2"
0.00219774337363368,-0.161488457333846,0.519,0.61,1,"Th2","ING2"
0.00220054289129476,0.174911286755599,0.437,0.36,1,"Th2","MVD"
0.00220058135840979,-0.226266170544754,0.592,0.688,1,"Th2","BLVRB"
0.00221297747823896,-0.25784446437884,0.223,0.315,1,"Th2","HLA-DPB1"
0.00222455932686999,0.12966649671932,0.893,0.819,1,"Th2","CLTA"
0.00224403485840058,0.168557497078564,0.777,0.696,1,"Th2","LTA4H"
0.00227621308884445,0.360247708221637,0.534,0.445,1,"Th2","MIR155HG"
0.00233052582960092,0.149332046806849,0.791,0.727,1,"Th2","LAMTOR2"
0.00233201541685803,-0.110893000308608,0.165,0.263,1,"Th2","FOSL2"
0.00236543565235364,0.100374383300429,0.456,0.348,1,"Th2","KIAA1109"
0.00236589892134199,-0.113510134035358,0.427,0.53,1,"Th2","EMC3"
0.00236691607724118,0.15722181011401,0.811,0.752,1,"Th2","PSMA3"
0.00237144105473785,0.104314243942814,0.252,0.168,1,"Th2","SLC41A1"
0.00237841586261993,-0.225248128770035,0.597,0.69,1,"Th2","NR3C1"
0.00237979483915443,-0.108716186913347,1,1,1,"Th2","RPL34"
0.00238548583859404,-0.101117130916846,0.097,0.185,1,"Th2","GLI4"
0.00239527981766033,0.134193325476405,0.626,0.524,1,"Th2","NAE1"
0.00239951958083078,-0.112110132515876,0.17,0.268,1,"Th2","PAM"
0.00240964155310227,0.13780835222904,0.529,0.426,1,"Th2","SRPRA"
0.0024263456636553,0.141674616529675,0.641,0.534,1,"Th2","UBE2F"
0.00242692333125643,0.109200575772954,0.684,0.569,1,"Th2","ATP1B3"
0.00244060828463963,-0.169807521146263,0.417,0.501,1,"Th2","METTL13"
0.00244315640659812,-0.103479304096032,0.087,0.173,1,"Th2","BCL2L14"
0.00245182835239422,0.160840560230388,0.558,0.457,1,"Th2","SCD"
0.00245272645548934,0.145947639654331,0.432,0.339,1,"Th2","SMC6"
0.00245421447725282,-0.149910890920459,0.359,0.456,1,"Th2","SYS1"
0.00249861262352981,-0.13104473882934,0.34,0.446,1,"Th2","FAM134A"
0.002587784335256,-0.17394886570287,0.709,0.786,1,"Th2","CAPZA2"
0.00260153118062207,-0.199280862944774,0.825,0.836,1,"Th2","PFDN4"
0.0026323521235336,0.115957177505649,0.32,0.218,1,"Th2","DENND4A"
0.00264928621649838,0.116411383975499,0.413,0.309,1,"Th2","CHD9"
0.00265874173073497,0.150729516887685,0.534,0.447,1,"Th2","DDX1"
0.00267689351631482,0.142141578736507,0.917,0.846,1,"Th2","N4BP2L2"
0.00272107073940315,0.124098560976969,0.675,0.569,1,"Th2","FUBP1"
0.00275419297030049,0.12086275697472,0.738,0.679,1,"Th2","BDP1"
0.00275761297630764,-0.348459369583673,0.422,0.504,1,"Th2","CTLA4"
0.00276222955875586,-0.170386408965163,0.932,0.958,1,"Th2","SF3B6"
0.00276642467595111,0.180240464361504,0.519,0.433,1,"Th2","OXLD1"
0.00277022047450335,0.170609701194992,0.966,0.931,1,"Th2","ATP5J"
0.00277823660416972,0.11741790467645,0.466,0.37,1,"Th2","RPS6KB2"
0.00279454485619824,0.154592960738576,0.51,0.398,1,"Th2","GON4L"
0.00280528291710172,-0.122958031539167,0.291,0.409,1,"Th2","LDLRAD4"
0.00281114399620967,-0.102029896551892,0.175,0.278,1,"Th2","HDAC5"
0.00285332207173715,0.120186101522927,0.505,0.397,1,"Th2","KPNA3"
0.00285472704843165,0.164037154891654,0.767,0.732,1,"Th2","NDUFS7"
0.00286102354393338,0.15239514369092,0.845,0.777,1,"Th2","MYDGF"
0.00286345582006443,0.116319296931909,0.33,0.238,1,"Th2","PRKAA1"
0.0028738714572573,0.154582803916098,0.718,0.659,1,"Th2","QARS"
0.00289382817532781,0.119145983074124,0.995,0.997,1,"Th2","CHCHD2"
0.00289534541797191,-0.130333719329364,0.335,0.448,1,"Th2","RELA"
0.00291331388064759,0.127896058902864,0.379,0.287,1,"Th2","TMC6"
0.00292305390861597,0.167310557085859,0.738,0.639,1,"Th2","ETS1"
0.0029261946668091,-0.11531695764424,0.335,0.423,1,"Th2","ASCC2"
0.00293781530209102,-0.129119529177906,0.82,0.865,1,"Th2","RBCK1"
0.00295102931563376,-0.200171385603543,0.568,0.666,1,"Th2","IDS"
0.0030383593440622,-0.154425947039859,0.825,0.885,1,"Th2","AIMP1"
0.003073841543181,-0.142326906013842,0.893,0.894,1,"Th2","SNX3"
0.00308430592632022,0.100615911615706,0.17,0.102,1,"Th2","EEF2K"
0.00310809878213972,-0.109398552702901,0.184,0.278,1,"Th2","PPP3R1"
0.00311979334730462,-0.138164517143681,0.544,0.636,1,"Th2","BCKDK"
0.00312271879779021,0.135465022176498,0.728,0.659,1,"Th2","USP16"
0.00313235582372052,0.134855313932003,0.374,0.282,1,"Th2","TSEN15"
0.00314254291166561,-0.187780272019329,0.612,0.664,1,"Th2","RNF126"
0.00314360726110638,-0.128206661100186,0.277,0.398,1,"Th2","ODF2L"
0.00315685983974986,-0.20621587700783,0.859,0.879,1,"Th2","MT-ND6"
0.0031607512350861,-0.102099311330282,0.252,0.368,1,"Th2","MT1F"
0.00319184816668642,0.109728044320333,0.626,0.529,1,"Th2","KDM5A"
0.00319205915891711,-0.256245415240505,1,1,1,"Th2","FTL"
0.00320598154226686,0.183554503781763,0.617,0.519,1,"Th2","MTIF2"
0.00320726922827242,0.124640163925877,0.408,0.319,1,"Th2","PSMB8-AS1"
0.00321184233160343,-0.160681529597614,0.636,0.717,1,"Th2","ATP6V1E1"
0.00322512323446054,0.126121655912814,0.301,0.218,1,"Th2","RB1"
0.00328084620346377,0.100811151490685,0.383,0.285,1,"Th2","APTX"
0.00329338994433692,0.100901513570244,0.257,0.175,1,"Th2","TMEM131"
0.00330728429029405,-0.202974331646284,0.417,0.518,1,"Th2","CSNK1G3"
0.00333003590934352,0.147490605751079,0.83,0.822,1,"Th2","SSU72"
0.00333339796347071,0.124207343759826,0.437,0.338,1,"Th2","ZNF326"
0.00334168415030292,0.163146186713815,0.549,0.472,1,"Th2","ATAD5"
0.00334988513020189,0.108860676163892,0.422,0.317,1,"Th2","SCO1"
0.00335721521799551,-0.193662242600377,0.65,0.714,1,"Th2","HM13"
0.0034061790711791,0.135988955973983,0.684,0.594,1,"Th2","TLK1"
0.00342922104444976,-0.143142245139269,0.33,0.432,1,"Th2","DGKA"
0.00347051301925556,0.129566970883926,0.481,0.382,1,"Th2","LRIF1"
0.00348517456119221,0.118044602501376,0.631,0.544,1,"Th2","UPF3A"
0.00349045040006097,0.113552131988659,0.534,0.443,1,"Th2","B3GAT3"
0.00350668253555754,0.130291610792973,0.335,0.251,1,"Th2","SMG6"
0.00350941780607258,0.148513431164822,0.748,0.675,1,"Th2","HDDC2"
0.00350950157534005,-0.131789913713462,0.252,0.36,1,"Th2","CTD-3138B18.5"
0.00351649955281296,0.115159509941637,0.306,0.215,1,"Th2","IRF2BPL"
0.00353036396337648,-0.196354069150951,0.461,0.559,1,"Th2","ANXA2"
0.00364876592334121,0.11220885615629,0.544,0.441,1,"Th2","TTC19"
0.00365546352399088,0.106523790349613,0.335,0.246,1,"Th2","UBASH3A"
0.00366917676524259,0.151079928381114,0.738,0.664,1,"Th2","ILF3"
0.00367766935048009,-0.190895257258974,0.636,0.71,1,"Th2","RNF187"
0.00368494973119637,0.101473012527548,0.461,0.348,1,"Th2","PRKCB"
0.00369099329863593,0.120319886938963,0.456,0.354,1,"Th2","TNIK"
0.00369406882204595,0.319090932909712,0.777,0.741,1,"Th2","SEC11C"
0.00369753507361178,-0.244209985548303,0.961,0.981,1,"Th2","CORO1B"
0.0037037950650905,0.146349992462735,0.34,0.256,1,"Th2","MPC1"
0.00370955234131642,0.123802130483053,0.316,0.233,1,"Th2","WDR3"
0.00373318482372429,-0.236320624477684,0.379,0.45,1,"Th2","FAM118A"
0.0037369698219001,-0.2234905627024,0.5,0.597,1,"Th2","CCL28"
0.00374968848067853,0.130458698366362,0.408,0.324,1,"Th2","CHD1L"
0.00377414213551009,-0.319065563032908,0.835,0.86,1,"Th2","NAMPT"
0.00378956425333954,-0.15349139469751,0.417,0.511,1,"Th2","NAPA"
0.00379618140776073,-0.121141812470123,0.709,0.753,1,"Th2","SMAP1"
0.00379885899275765,-0.102722388542023,0.209,0.305,1,"Th2","TCIRG1"
0.0038415950482765,0.165458772038647,0.66,0.578,1,"Th2","NSD1"
0.00387716592330337,0.173015763799825,0.573,0.505,1,"Th2","CCM2"
0.00388182743599622,-0.615021741556643,0.646,0.683,1,"Th2","TRBC1"
0.00391533412843864,0.156771742492443,0.631,0.562,1,"Th2","HUWE1"
0.00396336412985353,0.141397951006783,0.665,0.574,1,"Th2","ZC3H13"
0.00398724970215252,0.106470919764527,0.762,0.691,1,"Th2","ORMDL1"
0.00403785754199925,-0.214594508788008,0.704,0.763,1,"Th2","HSPB1"
0.00404850208749941,-0.174752060111804,0.194,0.29,1,"Th2","CMPK2"
0.00405787096094103,0.112093365765183,0.587,0.501,1,"Th2","ARL14EP"
0.00406028421358434,-0.184676887528874,0.218,0.315,1,"Th2","GPR155"
0.00409186219671944,0.162086375696813,0.782,0.727,1,"Th2","MRPL20"
0.00412692470753494,-0.212679009671808,0.214,0.314,1,"Th2","PRKCDBP"
0.00413148863973911,0.11488661982548,0.922,0.832,1,"Th2","SFXN1"
0.0041323394090759,-0.223843433617182,0.67,0.754,1,"Th2","PHF19"
0.00413780126720771,-0.151275934113709,0.374,0.463,1,"Th2","SERINC1"
0.00418265036361432,-0.140630557773379,0.515,0.599,1,"Th2","CINP"
0.00419135876903218,0.109448626781576,0.51,0.393,1,"Th2","BMS1"
0.00419362963005485,0.124079203920823,0.544,0.455,1,"Th2","USO1"
0.0042316838628562,-0.116062391629471,1,1,1,"Th2","RPL37A"
0.00423527366840943,0.120199663874691,0.762,0.681,1,"Th2","EWSR1"
0.00426852987111172,-0.120266237323746,0.665,0.767,1,"Th2","SUGT1"
0.00426888650354855,0.129481554162864,0.772,0.717,1,"Th2","BANF1"
0.00430083558841011,-0.110415237995477,1,0.997,1,"Th2","SRP14"
0.00431802870383199,-0.249440312196608,0.476,0.553,1,"Th2","TSC22D3"
0.00432527167708026,0.176322176352146,0.655,0.607,1,"Th2","SUZ12"
0.00433690326822412,-0.118833007849863,0.165,0.264,1,"Th2","TCEA3"
0.00434453911303187,0.117998335696706,0.427,0.327,1,"Th2","GOT2"
0.00438506981062341,0.134390817513849,0.796,0.695,1,"Th2","NKTR"
0.00438559806551855,0.10298062015679,0.646,0.526,1,"Th2","COA1"
0.00438565953473793,-0.160725117015674,0.51,0.621,1,"Th2","CYB5A"
0.00442589527488805,-0.107014846193292,0.267,0.375,1,"Th2","VEGFB"
0.00443766658626433,0.124030585086364,0.607,0.509,1,"Th2","ZCCHC9"
0.00445185882909352,-0.128657598558126,0.714,0.783,1,"Th2","CFDP1"
0.00445892360418137,0.14105892247037,0.388,0.316,1,"Th2","TFB1M"
0.00447890001574942,0.100207842358668,0.471,0.372,1,"Th2","TNPO1"
0.00449018503713616,-0.154866223539292,0.49,0.573,1,"Th2","ASXL1"
0.00450776035560574,0.155643718186662,0.456,0.378,1,"Th2","APOA1BP"
0.00451909041032018,0.15338627756039,0.709,0.644,1,"Th2","SS18L2"
0.00457085555191725,-0.100670678377311,0.136,0.222,1,"Th2","TCEAL3"
0.0045721420232584,0.13549482723526,0.99,0.979,1,"Th2","SERP1"
