"feature","score"
"RNF157",-5.49959539439219
"HDAC7",5.46320630620527
"IL18R1",-5.45623952473049
"LAGE3",-5.44139048724094
"UBTF",-5.44129336757332
"PTP4A1",5.43721465892609
"LMO7",-5.43704557228816
"ADD3",-5.4321931186128
"IKZF3",-5.43113382019184
"NDUFS6",-5.42915084690916
"DCTPP1",-5.41580254960158
"NSL1",-5.41401332504452
"UBQLN1",5.40929292592979
"CEP55",-5.40312737226171
"RPS24",-5.38130490762089
"AHCYL1",-5.38108648452059
"ARPC5",-5.37472667108905
"AHR",5.37191715927532
"SLC2A1",5.35163863672247
"RP11-443B7.1",5.34916505907039
"ARHGAP25",-5.34804384497799
"TOP2B",-5.3386113187806
"TNKS",-5.3378184840949
"IL1R2",-5.33534248456047
"CCDC50",5.32477026694591
"CLSTN1",-5.30860503857657
"IFIT2",-5.30689719756241
"PTPN11",-5.29210775766331
"EMP3",5.28964496208416
"UPRT",5.28174944897
"HUWE1",-5.277749401195
"PFDN4",5.26552949893862
"CD47",-5.26489834850769
"SIAH2",5.25751568725049
"BTG3",5.25645591738498
"RP11-798M19.6",5.25509926597112
"TRBC1",5.25134277399897
"SLC38A1",-5.24817249279124
"PGP",-5.2344651701369
"USP3",5.22677800737872
"PAG1",5.22398731928173
"ATP5G2",5.21566413368002
"YPEL5",5.21538319479821
"HNRNPA0",-5.20291955406686
"PDCD6",-5.1934128571335
"ZBED2",5.19114358747289
"BCKDK",5.19094438309222
"PSIP1",-5.18432099866637
"LARS",-5.18416817166292
"SLF2",-5.17769138719018
"EIF1",5.17414024601047
"CCL20",5.16646095022548
"MYL12B",5.14993010066759
"FAM60A",5.14584640846681
"BDH1",-5.14294373216245
"CD2",5.1378376733542
"PCED1B",5.13302470487278
"YIPF6",5.12460423871768
"OAS3",-5.12309937473386
"SOS1",-5.12307806292232
"EPB41",-5.11958726999076
"KXD1",5.11537881272804
"PPIF",-5.1148441539553
"PPP1R21",5.11187365695848
"AFG3L2",-5.11037914730566
"U2SURP",-5.10458594218831
"MARCKSL1",-5.09745720344349
"AC245100.1",5.09474748252253
"RAB13",5.09241565401682
"SRRT",-5.08583823594665
"CTSL",5.08015563885473
"MTHFS",-5.07777486734004
"ZNF37A",-5.07300807218212
"TIAM1",5.06906868226288
"PDIA4",-5.06428680684683
"MGAT4A",-5.06124383855541
"CD55",5.0604294312146
"SETX",-5.05880508534527
"DYNLT3",5.05319794500472
"GTPBP4",-5.04085847462377
"RP11-660L16.2",-5.03946742029986
"NME4",-5.03742004474208
"ICOS",5.03222385658222
"HNRNPR",-5.0176353082028
"TNFSF12",5.01387779968536
"ACSL3",-5.00903002472547
"NOLC1",-5.00512529861056
"MGST3",-4.98132858483682
"YARS",4.9767191552835
"SUMO3",-4.97615148294939
"NFATC3",-4.96450337291739
"AP3S1",4.96337021444275
"ZBTB38",-4.9488884209989
"GRAP2",4.94482338019459
"TNFSF14",-4.94020906257886
"TRAFD1",-4.92862127544889
"INTS10",-4.92229193742185
"CCDC71L",-4.91169485709498
"RGS2",4.90203149708454
"XBP1",-4.89968762181313
"GLB1",4.89836408848784
"TRAC",4.89203447644271
"TMEM160",-4.88419523345303
"SPTBN1",-4.88404054618537
"RPLP1",4.87503303114056
"ITM2C",4.87095342019315
"CHD4",-4.87084073135961
"SQRDL",4.87068814701843
"GPATCH4",-4.86541381022496
"UPK1A-AS1",4.84230170350189
"GPR65",-4.84033186563512
"EEF1B2",-4.84016779746727
"WIPI1",-4.83833663975588
"SET",-4.8372600081475
"H2AFX",-4.83697692150443
"MED19",4.81054248903298
"DNAJB11",-4.80389155015801
"ZNHIT1",-4.771698410057
"CD5",4.76723185639817
"RCAN3",4.76265792172627
"BAG1",-4.76111777806131
"CKLF",-4.7414694971794
"SEL1L",-4.73181860298336
"NCF4",4.72613369341786
"METTL13",4.72032604556544
"UROS",-4.71604365557708
"ZBTB8OS",-4.71396828387164
"PRKX",-4.71038066503822
"PPM1G",-4.68387656124782
"PRDM1",-4.67428049647943
"NARF",-4.66815099745101
"MAT2B",4.6666648878593
"SERPINB1",-4.66497685329594
"ATP5F1",-4.66304451194617
"INSIG1",-4.6620108011363
"PTGER2",-4.66049649354134
"RAP2C",4.64994060716359
"SAMD9",-4.64592768638996
"CSF1",-4.64532105195107
"HIST1H1E",-4.64345166276796
"TBC1D1",-4.63793142005912
"HOXB2",4.63350518577225
"MKRN1",4.63040628167264
"IDH3A",-4.63039812623038
"SLC25A19",-4.62309865554199
"SSU72",-4.61882490339958
"PSMC3",-4.61402562361935
"G3BP1",-4.60396160402867
"PSMG1",-4.60236103248993
"KMT2E",4.60203812061906
"DKC1",-4.59463798552063
"TACC1",-4.58390151205145
"THEMIS",4.5828337510264
"SLC25A39",-4.58282532688921
"TTC39C",4.58232099696373
"SFPQ",-4.58152021614396
"DICER1",-4.58102416823676
"TGS1",-4.57523574684488
"LDLR",-4.57415069135124
"TRAF4",-4.57166471906298
"CDK4",-4.56258945920316
"ZNF91",-4.5614868522152
"FAM159A",4.55230875876811
"TRIM38",-4.55048805618608
"CFDP1",4.54842512778881
"FAM118A",4.54300673654347
"PITPNB",-4.5428907581407
"RSL1D1",4.54062236458439
"BLM",-4.53996388552089
"DNMT1",-4.53933281232114
"LPP",-4.53615190693345
"HELB",-4.53605214947681
"CXXC1",-4.52703842114552
"RAB6A",4.52034267151721
"HSPE1",-4.5133267501253
"TAF15",-4.51096786730193
"CDC42",4.50617615789531
"TRAP1",-4.50482253970476
"TOMM7",4.49862027076303
"PUS1",-4.49673796568215
"IFIT3",-4.49620650043577
"SRSF9",-4.49519280232465
"DERL1",4.49456580013456
"SLC30A9",-4.49294719953453
"TMEM70",-4.49229726232136
"PMVK",-4.48834800234273
"TPT1",4.48658181821263
"PPAN",4.47153472759577
"S100A2",-4.4630346103519
"RITA1",-4.46219584205804
"DNAJB2",4.46175619387879
"IL7R",4.46120326819447
"RPL23",-4.461030433191
"STK4",4.4574300639981
"CCDC58",4.45271778382735
"PTPN6",4.45085951413178
"ACAT2",-4.43695373336255
"ETF1",-4.43594611624916
"TRAT1",4.43417049193996
"MESDC2",-4.4337656367025
"RAB18",4.42968204779395
"KLK1",4.42490998462591
"ZCCHC7",4.42438556821259
"POLR1D",4.41253278043828
"DOK5",4.40824211789879
"CNIH1",4.4008599081424
"PASK",-4.40004839671591
"C6orf203",-4.39902874787389
"VDAC2",4.39891775722762
"WDR76",-4.39866473557734
"RFC4",-4.39846371341309
"HIST2H2AC",-4.39536983915353
"RPA2",-4.39473939176179
"COMMD6",4.3945845710103
"CD69",4.3913733206787
"KLF7",4.38914858418478
"RBM10",-4.37653026247108
"CCDC69",-4.37630471811835
"CCT6A",-4.37399662232801
"SAP30",4.37195700107408
"SYNGR2",4.36809161907733
"C3orf38",4.36682812102158
"ANKZF1",4.36577671261963
"PDCD4",4.36345397327567
"SUZ12",-4.36275347783907
"RAC3",-4.36120291211653
"SMC1A",-4.35250225223837
"PPDPF",4.34353175439567
"NAGS",4.32715917873846
"LPIN1",-4.31846382053492
"UBN1",-4.31565197690675
"ZFAND5",4.31319220235401
"EML2",4.30720610409762
"ANKIB1",-4.29606473417623
"TXN",-4.29380091968084
"ST6GAL1",-4.28870177912713
"HNRNPH3",-4.28716290834174
"BAZ1B",-4.28286229029195
"ZNF581",4.2825969737183
"IFIT5",-4.28012762450681
"GIMAP6",-4.27333113123836
"LRIF1",-4.27291297807922
"NAMPT",4.27264799619977
"EXOC2",4.27214049383355
"NQO2",-4.2697772698172
"SMAP1",4.25782663219098
"RALGAPA2",-4.25604177903766
"ICMT",-4.24988740987506
"DARS-AS1",-4.24981484451408
"VCP",-4.24571400599313
"FLT3LG",4.24339457595964
"PRELID1",-4.2413640115696
"KRAS",-4.23973274367878
"PPIG",4.23831086717699
"CST7",-4.23105600660767
"WIPF1",4.22787594573059
"JAML",4.21214727494571
"DUSP5",-4.20757246086842
"C6orf62",-4.20271024302619
"CD63",-4.20047703915253
"CARD11",-4.19861323577842
"POLDIP2",-4.19830298779542
"S100PBP",4.19446778298123
"C19orf66",-4.19224122851311
"SRP68",4.19112638867719
"CASC4",-4.17431781637844
"PFKFB3",4.17282701388158
"GRK6",-4.16246110048034
"RAD50",-4.15969945739539
"CDK2AP2",-4.15820964503619
"AIP",4.15415838844191
"DCXR",-4.15346810123526
"PNRC2",-4.15160129855559
"MYCBP",-4.14669501800027
"ATF6",-4.14319849714336
"SERPINB6",-4.14107312718396
"FKBP8",4.13747379764116
"NUP37",4.13694503958566
"MYO1F",-4.13616716744722
"ICAM3",-4.1361535050602
"CTH",-4.13485630746279
"ZNHIT3",4.10979954501634
"MZT2B",4.10851478942946
"ATAD2",-4.10809987097188
"RICTOR",4.10634275517799
"RP5-1028K7.2",-4.10549950626366
"MRPL32",4.1021680477319
"MAP4K1",-4.10182962661325
"IRF2BP2",4.09761394642485
"CSDE1",4.09084645175388
"CEP63",-4.08483348433812
"DUSP6",-4.08264762727386
"GADD45A",4.08190149933556
"SEPT7",4.07837098502219
"DHX9",-4.07578998084366
"MLLT4",4.06568581400564
"RPS6KB2",-4.06336931481521
"LYSMD2",4.0626143074637
"PAK1",4.06168515668443
"UBE2I",4.060053539206
"SNHG12",4.0595019414349
"RNF7",4.05863631911621
"CSTF2T",-4.05541335851562
"PREPL",-4.04207144550695
"PRG4",-4.04133030291537
"SLTM",-4.02832357539631
"GLIPR2",-4.01690479566387
"CPSF2",-4.01464179211623
"IFIT1",-4.01318355372197
"RPS4X",4.00508967228258
"SYNCRIP",-4.00483861894266
"PA2G4",-4.00268036179386
"SIRT1",3.99878280551317
"HYOU1",-3.99695365283011
"ATP6V1G1",3.99580720863658
"RPN1",-3.98012392976237
"ISCA1",3.97437841123709
"ZNF75A",-3.96577164874426
"UNG",-3.95537645262325
"ARPC1A",-3.95515075367337
"CHAF1A",-3.95349993723412
"SRSF2",-3.9516573917133
"SAMM50",-3.94922682430069
"AC007246.3",3.9459557538097
"TRIM28",-3.92548956535742
"IARS2",-3.9240308363484
"UPP1",3.91986962208419
"ADSL",-3.91850475094023
"GSDMD",-3.91793117789881
"SCAMP1-AS1",-3.91734808082399
"CNN2",-3.90468697186141
"ITM2B",3.89970948237283
"WASF2",3.89738610653853
"CRELD2",-3.8960412243079
"ATP5S",-3.89316507891329
"ARPC5L",-3.89181503633826
"NPM1",3.88617327172409
"TMED5",-3.88280836082042
"TAP1",-3.87827699702779
"MRPS34",-3.8751746751668
"PRKAR1A",3.86799503869767
"GNPDA1",3.86284082443072
"TBC1D10C",-3.86118658685492
"CDC42EP3",-3.85805405277304
"VPS13C",-3.85216084019938
"DDX3Y",3.85116455236223
"HCFC1R1",3.84953218794555
"ZFR",-3.84883799151209
"UBE2R2",3.8385438225094
"PDCD1",3.83588405887832
"HMGB1",-3.829703769264
"GRPEL1",3.823079453532
"AIMP2",-3.81840276832866
"CAMK4",3.81802668500217
"IFI6",-3.81185616809064
"LAG3",3.81103059971525
"CCND2",3.81068844018585
"PTPN22",3.80769011009898
"SLC38A5",-3.80427111507149
"CKAP5",-3.80219610947858
"PPP1CB",3.79633727739023
"ANAPC1",3.78594303670129
"NAA50",-3.78359202910136
"SRP19",-3.78199290459759
"FBXL3",3.7780960271409
