"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","group","feature"
2.41776511235392e-05,-0.282466055590237,0.538,0.662,0.315518347162186,"Th2","SPPL2A"
2.44563674242615e-05,0.184689990127854,1,0.979,0.319155594886613,"Th2","PABPC1"
2.45173891903278e-05,-0.266910213296762,0.386,0.54,0.319951928933778,"Th2","DHX58"
2.55664333507064e-05,0.271308081357256,0.848,0.763,0.333641955226718,"Th2","PRKDC"
2.61485193499319e-05,0.162032025833503,0.559,0.377,0.341238177516611,"Th2","NIN"
2.62547486722509e-05,-0.19554147000421,0.345,0.515,0.342624470172875,"Th2","AKIP1"
2.64582436122291e-05,0.166064108003359,0.366,0.208,0.34528007913959,"Th2","MGA"
2.73682213886313e-05,0.186204299254941,0.697,0.496,0.357155289121638,"Th2","VPS13C"
2.80945919127259e-05,0.128217631834312,0.331,0.18,0.366634424461073,"Th2","RNF111"
2.85740237658395e-05,-0.209576113513793,0.945,0.952,0.372891010144205,"Th2","FAM96B"
2.86254717584897e-05,-0.353311290468888,0.469,0.587,0.373562406448291,"Th2","PDCD4"
2.86262626386855e-05,-0.224874817963181,0.207,0.382,0.373572727434846,"Th2","HELZ2"
2.8744644301952e-05,-0.288922968557902,0.738,0.819,0.375117608140474,"Th2","TMEM219"
2.88036148860108e-05,0.299898161150915,0.938,0.917,0.375887174262441,"Th2","ETFB"
2.94077122558421e-05,0.217431742287917,0.759,0.561,0.38377064493874,"Th2","ANKRD36C"
2.95412012334384e-05,-0.202710368116094,0.11,0.268,0.385512676096371,"Th2","RASGRP3"
2.99743283701727e-05,-1.13615145865222,0.476,0.612,0.391164985230753,"Th2","CCL3"
3.05555579572734e-05,0.237423897308893,0.966,0.902,0.398750031342417,"Th2","ARGLU1"
3.07628589364825e-05,0.158137774579454,0.462,0.285,0.401455309121097,"Th2","FIGNL1"
3.10270859393969e-05,-0.25698024297768,0.903,0.954,0.404903471509129,"Th2","SF3B6"
3.19215407198767e-05,0.147837154964191,0.407,0.239,0.416576106394391,"Th2","BUB1B"
3.20362127290787e-05,0.136792703559772,1,1,0.418072576114477,"Th2","BTF3"
3.42418123803467e-05,-0.288003480040627,1,0.999,0.446855651563524,"Th2","MYL6"
3.45387138816865e-05,0.217404805230676,0.566,0.415,0.450730216156008,"Th2","EPB41"
3.47918328120199e-05,-0.166798312465625,0.076,0.227,0.45403341819686,"Th2","PPM1N"
3.57671315052514e-05,-0.377098429875102,0.552,0.682,0.466761066143531,"Th2","IVNS1ABP"
3.64118149959561e-05,0.121712681099258,0.545,0.344,0.475174185697228,"Th2","SLF2"
3.73541674088273e-05,-0.228262736210167,0.338,0.495,0.487471884685197,"Th2","DOK1"
3.76424297380438e-05,-0.272116093787587,0.897,0.898,0.491233708081471,"Th2","DYNLT1"
3.81503204576479e-05,0.235747504328949,1,0.971,0.497861681972306,"Th2","PTPRC"
3.83135125992538e-05,-0.348302838586358,0.448,0.599,0.499991339420262,"Th2","GRAP2"
3.96884410239936e-05,0.206607553522292,0.91,0.796,0.517934155363117,"Th2","ILF3"
4.04128648673103e-05,0.316613762863305,0.538,0.372,0.527387886518399,"Th2","ASPM"
4.08135749345592e-05,-0.340558949245544,1,1,0.532617152895997,"Th2","ACTB"
4.093947680558e-05,0.256742927801026,0.917,0.899,0.534260172312819,"Th2","HNRNPR"
4.15362113261076e-05,0.158360763518462,0.462,0.282,0.542047557805704,"Th2","KIAA1109"
4.2189651548211e-05,-0.241845076553528,0.841,0.865,0.550574952704153,"Th2","VPS29"
4.26912107288334e-05,0.26826136132622,0.724,0.564,0.557120300011276,"Th2","CENPU"
4.39733026888217e-05,0.265166814699207,0.869,0.739,0.573851600089123,"Th2","FXR1"
4.47132341230556e-05,0.234555812696823,0.683,0.524,0.583507705305876,"Th2","ATAD5"
4.56563645282652e-05,-0.198295541028042,0.152,0.312,0.595815557093861,"Th2","B4GALT4"
4.5774344929991e-05,-0.299681330838323,0.855,0.876,0.597355201336383,"Th2","DYNLRB1"
4.61709092940545e-05,-0.277623660680461,0.531,0.663,0.602530366287412,"Th2","SP110"
4.8494731811679e-05,0.202444422107887,0.579,0.405,0.632856250142411,"Th2","ST3GAL1"
4.87808850476252e-05,-0.303515188902706,0.793,0.863,0.636590549871508,"Th2","PHF11"
4.8927928998429e-05,-0.226055684073147,1,1,0.638509473429498,"Th2","ALDOA"
4.89482183207206e-05,0.10837888779913,0.352,0.199,0.638774249085404,"Th2","MAPK8"
4.95689258066868e-05,0.19473105318992,0.779,0.626,0.646874481777262,"Th2","STAG2"
4.97791931977536e-05,-0.202105958681148,0.393,0.546,0.649618471230685,"Th2","YIPF3"
5.07713952241919e-05,-0.252643022211217,0.648,0.753,0.662566707675704,"Th2","HERC5"
5.08022270403334e-05,-0.172218595562344,0.076,0.215,0.662969062876351,"Th2","LAMP3"
5.10152962066752e-05,-0.242795042352928,0.993,0.972,0.665749615497112,"Th2","POMP"
5.14452446338595e-05,-0.255166068758682,0.724,0.83,0.671360442471867,"Th2","PPP1R18"
5.15244867941265e-05,0.224385708851682,0.731,0.588,0.672394552663351,"Th2","RRP1B"
5.29545777161695e-05,0.203002353080131,0.993,0.992,0.691057239196012,"Th2","UQCRB"
5.34487155394798e-05,-0.214704493979258,1,1,0.697505737790211,"Th2","GAPDH"
5.41836904716767e-05,0.119960124282297,0.152,0.058,0.707097160655381,"Th2","LRRN3"
5.43875948654313e-05,0.102078544568522,0.207,0.095,0.709758112993878,"Th2","ENTPD1-AS1"
5.50190340774121e-05,0.197767926953339,0.455,0.298,0.717998394710228,"Th2","FAM101B"
5.61267478496992e-05,0.193123958005255,0.51,0.339,0.732454059438575,"Th2","RERE"
5.61325497027959e-05,0.159372543923541,1,0.995,0.732529773621486,"Th2","RPL36A"
5.67778075974754e-05,-0.30247380969111,0.952,0.964,0.740950389147053,"Th2","IFITM2"
5.68979410556844e-05,-0.129932637812141,0.09,0.236,0.742518130776681,"Th2","KLF10"
5.78337980652305e-05,0.205481285323189,0.841,0.711,0.754731064751258,"Th2","LYPLA1"
5.92198796389051e-05,-0.152353309661732,0.076,0.219,0.772819429287711,"Th2","ABCG1"
6.15682751236589e-05,0.141372503562625,0.69,0.483,0.803465990363748,"Th2","TOPBP1"
6.22520223442403e-05,0.231461423768566,0.759,0.619,0.812388891592336,"Th2","BRD7"
6.27699043055597e-05,-0.358836748744725,0.448,0.57,0.819147251187554,"Th2","COPRS"
6.30955285075326e-05,0.200652963772418,0.538,0.359,0.823396647023301,"Th2","CTDSPL2"
6.49444339089216e-05,0.217617777034572,0.724,0.579,0.847524862511427,"Th2","ZNF90"
6.55064562670726e-05,-0.241958635138099,0.855,0.88,0.854859254285298,"Th2","RBCK1"
6.58997659998977e-05,-0.209947113130454,0.717,0.727,0.859991946298665,"Th2","UBE2A"
6.5914054807417e-05,0.147790255718297,0.386,0.233,0.860178415236793,"Th2","RP11-660L16.2"
6.66250586501202e-05,-0.262391186023048,0.752,0.825,0.869457015384068,"Th2","EIF2S1"
6.66803047182063e-05,0.160673369520923,0.572,0.4,0.870177976572592,"Th2","CDK5RAP2"
6.71919817102481e-05,0.222999550888753,0.69,0.54,0.876855361318738,"Th2","TXNRD1"
6.72572162231109e-05,-0.395376492955835,0.483,0.604,0.877706671711597,"Th2","CDKN2D"
6.78968964250928e-05,-0.381278033990197,0.228,0.378,0.886054498347462,"Th2","TNFSF13B"
6.89544324265573e-05,-0.302217837215137,0.483,0.609,0.899855343166573,"Th2","CBR3"
7.12344354707234e-05,-0.257381188626123,0.821,0.84,0.929609382892941,"Th2","C17orf62"
7.20660004826279e-05,0.211197245813789,0.979,0.945,0.940461306298294,"Th2","HNRNPA3"
7.25299965788547e-05,0.165386777033955,0.669,0.469,0.946516455354053,"Th2","BIRC6"
7.36924365363577e-05,-0.214506862983632,0.269,0.433,0.961686296799468,"Th2","PCED1B"
7.42915108823834e-05,-0.282038992276407,0.821,0.892,0.969504217015103,"Th2","ACADVL"
7.45203698389295e-05,0.229484337159374,0.772,0.642,0.97249082639803,"Th2","PRPF4B"
7.4628170226063e-05,0.129404369773921,1,1,0.973897621450123,"Th2","NACA"
7.58992874993781e-05,0.239908358070498,0.841,0.806,0.990485701866884,"Th2","IMPDH2"
7.80505768443178e-05,-0.245425329328132,0.338,0.491,1,"Th2","PARP12"
7.81181255890958e-05,-0.403569432192291,0.455,0.551,1,"Th2","EXOC2"
7.84605269211207e-05,0.123473185715202,0.317,0.179,1,"Th2","PRKACB"
8.07336472175659e-05,0.170585180379976,0.572,0.379,1,"Th2","RPS6KA5"
8.09114370384355e-05,-0.28580234294831,0.828,0.88,1,"Th2","HSPB11"
8.1036805215972e-05,0.169378593460096,0.579,0.412,1,"Th2","ICE2"
8.17271050641227e-05,0.179236279439059,0.662,0.502,1,"Th2","IARS2"
8.30074812429626e-05,-0.310048506253551,0.6,0.691,1,"Th2","CD226"
8.60457752785433e-05,-0.304281964332323,0.897,0.929,1,"Th2","CD53"
8.86042842087689e-05,-0.305993361193954,0.338,0.477,1,"Th2","SKIL"
8.95778196985305e-05,0.121704067911004,0.462,0.29,1,"Th2","PMS1"
8.98296757015143e-05,0.111389138697191,0.386,0.227,1,"Th2","PALB2"
9.01414917253019e-05,0.278945249061618,0.8,0.649,1,"Th2","ITGB2"
9.23574522686848e-05,-0.230512109649038,0.193,0.339,1,"Th2","HAGHL"
9.30785516521848e-05,0.127671119771758,0.262,0.136,1,"Th2","HIST1H2BN"
9.487421371712e-05,0.195586462531161,0.745,0.587,1,"Th2","UCHL5"
9.5490311264568e-05,0.134728329478006,0.448,0.284,1,"Th2","JAK2"
9.78321575305384e-05,0.227049875433428,0.759,0.675,1,"Th2","SUZ12"
9.81622474056834e-05,-0.247973491128079,0.428,0.566,1,"Th2","VOPP1"
9.89469211657751e-05,0.189835070383194,0.655,0.47,1,"Th2","MTHFD1"
0.000101271817013818,-0.27093584288069,0.779,0.85,1,"Th2","REXO2"
0.000103619279467096,0.113536914909363,0.166,0.07,1,"Th2","SYTL2"
0.000103879065491725,-0.248638264122363,0.421,0.571,1,"Th2","TRIM22"
0.000104261511437481,0.102952403620016,0.269,0.142,1,"Th2","VPRBP"
0.000105434068817374,0.231107921413527,0.8,0.727,1,"Th2","LARS"
0.000106948683463725,-0.250868576515621,0.303,0.448,1,"Th2","SYT11"
0.00010919120813397,0.2539002913409,0.966,0.938,1,"Th2","EIF3K"
0.00010950592152771,-0.200238073007067,0.917,0.913,1,"Th2","ENY2"
0.000113429786857602,0.2285925022486,0.876,0.792,1,"Th2","DNMT1"
0.000113825787622498,-0.144723357750937,0.021,0.13,1,"Th2","PMEPA1"
0.000114819976176888,-0.235637421205769,0.434,0.557,1,"Th2","YIPF5"
0.000116815249901478,0.136036359369472,0.49,0.322,1,"Th2","CEP85L"
0.000117662515790859,-0.1831463498396,0.248,0.409,1,"Th2","CH17-189H20.1"
0.00011975386246269,0.226850440073457,0.759,0.622,1,"Th2","QARS"
0.000122272718463551,0.11463000617739,0.31,0.171,1,"Th2","GNAQ"
0.000123857234789655,-0.213268795620683,0.497,0.612,1,"Th2","RHNO1"
0.000124050514549466,-0.243635820531684,0.724,0.777,1,"Th2","DCTN2"
0.00012412715994285,-0.116319327110555,0.007,0.106,1,"Th2","TNNT1"
0.000125837635124405,0.136498157510236,1,1,1,"Th2","UBA52"
0.000130526902213546,-0.194183018883863,0.2,0.346,1,"Th2","CDKN1A"
0.000132045551242468,-0.14536462899839,0.207,0.378,1,"Th2","MPI"
0.000132191327734588,0.222539136203685,0.993,0.989,1,"Th2","MT-ND3"
0.000136880856004458,-0.317927834797088,0.586,0.69,1,"Th2","BLVRB"
0.000137567549156839,-0.232539985829037,0.662,0.738,1,"Th2","CMAS"
0.000139813281292573,-0.236549764694112,0.386,0.535,1,"Th2","PML"
0.000140993513214239,-0.176940736145686,0.366,0.525,1,"Th2","TPD52L2"
0.000142559178262095,0.149145909314303,0.593,0.423,1,"Th2","NCOA3"
0.000145772799050677,-0.276834930099201,0.917,0.937,1,"Th2","FKBP1A"
0.000147639832983281,-0.197343367940443,0.352,0.498,1,"Th2","NPDC1"
0.0001480479140506,-0.218309017829776,0.814,0.904,1,"Th2","RHOG"
0.000149002961567254,0.219392349870185,0.772,0.682,1,"Th2","TTC3"
0.000149861091168973,0.292285768168998,0.614,0.437,1,"Th2","TOP2A"
0.000151147874239461,0.145105832435335,0.372,0.235,1,"Th2","FAM172A"
0.000153676319279033,-0.277563186178398,0.91,0.94,1,"Th2","LAPTM5"
0.000162172469904356,0.232845250207963,0.862,0.768,1,"Th2","PCM1"
0.000162560847918673,-0.212396470486045,0.841,0.898,1,"Th2","ESD"
0.000162934765137584,0.166201626573259,0.655,0.484,1,"Th2","IPO7"
0.000163334578812503,0.195350475217627,0.683,0.544,1,"Th2","PRIM1"
0.000163874734435796,0.153894282781539,0.559,0.385,1,"Th2","HNRNPUL2"
0.000164116673777988,-0.350317441374837,0.752,0.826,1,"Th2","PMAIP1"
0.000166067173873983,-0.297988451077643,0.786,0.833,1,"Th2","STAT3"
0.000166296965119627,0.200166060273148,0.745,0.596,1,"Th2","EIF4G1"
0.000166906985572975,-0.12678641786552,0.041,0.159,1,"Th2","OTUD1"
0.00016825885242181,0.155884107065837,0.683,0.499,1,"Th2","RNF168"
0.000168429983840881,-0.270495081556837,0.634,0.742,1,"Th2","XAF1"
0.000168732735098371,-0.210196655161104,0.283,0.416,1,"Th2","STX5"
0.000169938832460911,-0.12054276137814,0.028,0.137,1,"Th2","EMP1"
0.000174403043000023,-0.248644823579769,0.51,0.637,1,"Th2","EXOSC9"
0.000177245780287148,0.147422649085772,1,0.998,1,"Th2","COX7C"
0.000183829256368983,0.13886776820808,0.49,0.329,1,"Th2","ENOSF1"
0.000184282456289836,0.170376084531564,0.986,0.977,1,"Th2","EIF3H"
0.000184301028212596,-0.262751848821902,0.766,0.813,1,"Th2","RTN4"
0.000184724750080983,-0.195889070647688,0.269,0.413,1,"Th2","DNAJB2"
0.000190262240666325,0.146204308034314,0.448,0.297,1,"Th2","GLMN"
0.000190796847785674,-0.285276000283535,0.759,0.811,1,"Th2","SPOCK2"
0.00019562222313982,-0.258670691286438,0.462,0.592,1,"Th2","MAP2K3"
0.000196220631659769,-0.193492237612046,0.255,0.404,1,"Th2","USP30-AS1"
0.000196395096335475,0.271875495671454,0.428,0.289,1,"Th2","BUB1"
0.000198357976609153,-0.310879558422976,0.593,0.757,1,"Th2","HLA-DPA1"
0.000199110223145322,0.138300047154918,0.476,0.308,1,"Th2","PTEN"
0.000199744027093722,0.105659306089305,0.483,0.303,1,"Th2","MPRIP"
0.000200389168822324,-0.24017595028465,0.655,0.733,1,"Th2","C14orf119"
0.000202309167987227,0.398035108092654,0.676,0.552,1,"Th2","CENPF"
0.000203718783761921,0.130484080135348,0.359,0.214,1,"Th2","POLQ"
0.000206009215706833,0.203981626639557,0.979,0.936,1,"Th2","SLC25A3"
0.00020709674921834,0.16409108679243,0.448,0.296,1,"Th2","UVRAG"
0.000207663882224795,-0.407515951250974,0.483,0.639,1,"Th2","BHLHE40"
0.000211552889149803,-0.251443846648507,0.324,0.467,1,"Th2","AC147651.4"
0.000212472352298718,-0.167464102386092,1,1,1,"Th2","RPL36AL"
0.000212698884376796,0.208760455844689,0.959,0.924,1,"Th2","PRDX2"
0.000214558976665336,-0.264389103056759,0.972,0.985,1,"Th2","CYBA"
0.000216384360354687,-0.222592859457671,0.731,0.796,1,"Th2","ARL2"
0.00021639276875384,0.15597621857766,0.359,0.223,1,"Th2","DHX8"
0.000218631307276588,-0.245662577254409,0.883,0.871,1,"Th2","RAB7A"
0.000218824700922004,0.164466148367056,0.503,0.357,1,"Th2","MINA"
0.000221135927281185,0.228686363682762,0.662,0.547,1,"Th2","APBB1IP"
0.000222958491339397,0.125704173247708,0.441,0.285,1,"Th2","KIAA1524"
0.000225468136094817,0.159617951436048,0.441,0.281,1,"Th2","DPP4"
0.000225636182002514,0.218486589319479,0.938,0.882,1,"Th2","TKT"
0.00022805533366782,-0.232607638832216,0.752,0.802,1,"Th2","FIBP"
0.000229290750886515,-0.324647241715445,0.283,0.413,1,"Th2","AHR"
0.00023203758232329,-0.79882502422701,0.028,0.135,1,"Th2","CXCL10"
0.000232656988852144,-0.219597504194142,0.345,0.494,1,"Th2","ITK"
0.000237779379349928,-0.20446137038743,0.207,0.354,1,"Th2","PFKFB3"
0.000240308523637934,0.273805127199063,0.772,0.655,1,"Th2","HTATSF1"
0.000241559614998897,-0.211270111035826,0.759,0.799,1,"Th2","PSMC2"
0.000243668180065998,-0.204144219187975,0.772,0.814,1,"Th2","CAPZA2"
0.000243901321171157,-0.333166815290828,0.979,0.981,1,"Th2","CALM2"
0.000246267364798426,0.161454545352985,0.393,0.246,1,"Th2","PRR11"
0.000247797639967372,-0.201375756164218,0.993,0.994,1,"Th2","PSME1"
0.000249102208594296,-0.303855358421676,0.393,0.533,1,"Th2","ZFP36"
0.00025142424570754,-0.216194000863646,0.497,0.623,1,"Th2","TNFRSF25"
0.000256207617508992,-0.375430431853867,0.986,0.998,1,"Th2","TXN"
0.000261501797615802,0.121223448242259,0.276,0.152,1,"Th2","NCR3"
0.000263356365463103,0.290242298084964,0.697,0.559,1,"Th2","SPINT2"
0.000264467839185785,0.165081656720271,0.648,0.496,1,"Th2","VPS51"
0.000265317727064009,-0.390311020395145,0.241,0.367,1,"Th2","ATF3"
0.000265432549332242,0.13362579891435,0.469,0.322,1,"Th2","TAF1B"
0.000265466539453674,-0.220891731175649,0.752,0.826,1,"Th2","NDUFS2"
0.000265941745831927,-0.254932930624176,0.462,0.587,1,"Th2","TIFA"
0.000268329425376755,0.212829135614985,0.917,0.816,1,"Th2","HP1BP3"
0.000270581704732092,-0.247008640165677,0.793,0.874,1,"Th2","UBE2B"
0.000274897386316531,-0.209614175965294,0.731,0.8,1,"Th2","COPZ1"
0.00027747962633537,0.135956802687985,0.566,0.387,1,"Th2","STIM2"
0.00027844449774881,0.130435941111496,0.366,0.228,1,"Th2","POLA1"
0.000281334497085075,-0.252865028123739,0.952,0.953,1,"Th2","CD164"
0.000281853967432382,-0.211183148311757,0.607,0.712,1,"Th2","ERP44"
0.000284269403566582,0.153879946052528,0.345,0.219,1,"Th2","RBM12"
0.000284288177211448,-0.291393913253155,0.71,0.77,1,"Th2","GCHFR"
0.000285611060305985,0.144187750235884,0.676,0.512,1,"Th2","SNRNP200"
0.000287678672275948,0.196750251117998,0.855,0.754,1,"Th2","METTL9"
0.000288448399940857,0.191750418112856,0.717,0.572,1,"Th2","RBM26"
0.000292752420780959,-0.204907370975778,0.579,0.664,1,"Th2","TIMM17B"
0.000293035151663587,-0.307497175494535,0.752,0.822,1,"Th2","WARS"
0.000297392593259371,0.16122559767005,0.503,0.35,1,"Th2","PLEKHA2"
0.000301936866977655,0.102570387614863,0.476,0.313,1,"Th2","USP7"
0.000303110107232386,-0.273039158762393,0.69,0.743,1,"Th2","SUSD3"
0.000311979746390049,0.238092851820943,0.862,0.779,1,"Th2","CEP57"
0.000317402703369062,0.161572969746421,1,0.966,1,"Th2","C14orf2"
0.000322830047868015,0.179046156842991,0.6,0.468,1,"Th2","CRELD2"
0.000329944670689972,-0.263362697171104,0.483,0.565,1,"Th2","MRPL46"
0.000331638465100216,0.171732366335599,0.572,0.432,1,"Th2","DPM3"
0.000334550889513742,0.142421582837836,0.552,0.402,1,"Th2","NCAPD3"
0.000336084544527203,-0.146698655773281,0.103,0.233,1,"Th2","HMSD"
0.000340047020078083,-0.18247563132961,0.517,0.643,1,"Th2","STX8"
0.000350088463822896,-0.194038719612407,0.648,0.727,1,"Th2","CNIH4"
0.000356806776969431,-0.322082245500692,0.89,0.945,1,"Th2","CD99"
0.000358817878671961,0.174450664287813,0.669,0.538,1,"Th2","ASCC3"
0.000363987534879395,0.201769827130895,0.993,0.967,1,"Th2","SERBP1"
0.000364914631065393,-0.229235857268306,0.469,0.601,1,"Th2","GIMAP1"
0.000365502671906509,-0.24823808173622,0.634,0.706,1,"Th2","LINC01420"
0.000365991594163421,0.187052644098581,0.993,0.988,1,"Th2","ANP32B"
0.000371019434220852,0.115354321480244,0.538,0.366,1,"Th2","CD27"
0.000374670754001567,-0.164630736981819,0.138,0.274,1,"Th2","SDC4"
0.000377261133262654,0.10996807806582,0.524,0.352,1,"Th2","SLK"
0.000379512651347188,0.197990631751671,0.959,0.935,1,"Th2","HIGD2A"
0.000380557830129974,-0.205233644272446,0.807,0.86,1,"Th2","PDCD10"
0.000382814074961344,0.174805375097158,0.855,0.753,1,"Th2","EIF2S3"
0.000384578086804285,-0.218004553775722,0.814,0.837,1,"Th2","SDHC"
0.000386299773551189,-0.261309587251232,0.51,0.629,1,"Th2","CTSB"
0.000393562719181255,-0.266141853249699,0.421,0.543,1,"Th2","DYNLT3"
0.000397886870464581,-0.484508137394636,0.938,0.966,1,"Th2","PRDX1"
